quadrant,box,grid_id,ternary_group
Q4,"(19138, 18641, 19362, 18865)",85_83,Non-Tumor
Q4,"(19138, 18417, 19362, 18641)",85_82,Empty
Q4,"(19138, 18193, 19362, 18417)",85_81,Non-Tumor
Q4,"(19138, 17969, 19362, 18193)",85_80,Non-Tumor
Q4,"(19138, 17745, 19362, 17969)",85_79,Non-Tumor
Q4,"(19138, 17521, 19362, 17745)",85_78,Empty
Q4,"(19138, 17297, 19362, 17521)",85_77,Empty
Q4,"(19138, 17073, 19362, 17297)",85_76,Non-Tumor
Q4,"(19138, 16849, 19362, 17073)",85_75,Non-Tumor
Q4,"(19138, 16625, 19362, 16849)",85_74,Empty
Q4,"(19138, 16401, 19362, 16625)",85_73,Non-Tumor
Q4,"(19138, 16177, 19362, 16401)",85_72,Non-Tumor
Q4,"(19138, 15953, 19362, 16177)",85_71,Empty
Q4,"(19138, 15729, 19362, 15953)",85_70,Non-Tumor
Q4,"(19138, 15505, 19362, 15729)",85_69,Non-Tumor
Q4,"(19138, 15281, 19362, 15505)",85_68,Non-Tumor
Q4,"(19138, 15057, 19362, 15281)",85_67,Non-Tumor
Q4,"(19138, 14833, 19362, 15057)",85_66,Empty
Q4,"(19138, 14609, 19362, 14833)",85_65,Tumor
Q4,"(19138, 14385, 19362, 14609)",85_64,Tumor
Q4,"(19138, 14161, 19362, 14385)",85_63,Tumor
Q4,"(19138, 13937, 19362, 14161)",85_62,Non-Tumor
Q4,"(19138, 13713, 19362, 13937)",85_61,Non-Tumor
Q4,"(19138, 13489, 19362, 13713)",85_60,Non-Tumor
Q4,"(19138, 13265, 19362, 13489)",85_59,Non-Tumor
Q4,"(19138, 13041, 19362, 13265)",85_58,Non-Tumor
Q4,"(19138, 12817, 19362, 13041)",85_57,Non-Tumor
Q4,"(19138, 12593, 19362, 12817)",85_56,Non-Tumor
Q4,"(19138, 12369, 19362, 12593)",85_55,Non-Tumor
Q4,"(18914, 21105, 19138, 21329)",84_94,Non-Tumor
Q4,"(18914, 20881, 19138, 21105)",84_93,Tumor
Q4,"(18914, 20657, 19138, 20881)",84_92,Tumor
Q4,"(18914, 20433, 19138, 20657)",84_91,Tumor
Q4,"(18914, 20209, 19138, 20433)",84_90,Non-Tumor
Q4,"(18914, 19985, 19138, 20209)",84_89,Non-Tumor
Q4,"(18914, 19761, 19138, 19985)",84_88,Non-Tumor
Q4,"(18914, 19537, 19138, 19761)",84_87,Non-Tumor
Q4,"(18914, 19313, 19138, 19537)",84_86,Non-Tumor
Q4,"(18914, 19089, 19138, 19313)",84_85,Non-Tumor
Q4,"(18914, 18865, 19138, 19089)",84_84,Non-Tumor
Q4,"(18914, 18641, 19138, 18865)",84_83,Empty
Q4,"(18914, 18417, 19138, 18641)",84_82,Empty
Q4,"(18914, 18193, 19138, 18417)",84_81,Non-Tumor
Q4,"(18914, 17969, 19138, 18193)",84_80,Non-Tumor
Q4,"(18914, 17745, 19138, 17969)",84_79,Empty
Q4,"(18914, 17297, 19138, 17521)",84_77,Non-Tumor
Q4,"(18914, 17073, 19138, 17297)",84_76,Non-Tumor
Q4,"(18914, 16849, 19138, 17073)",84_75,Non-Tumor
Q4,"(18914, 16625, 19138, 16849)",84_74,Empty
Q4,"(18914, 16401, 19138, 16625)",84_73,Empty
Q4,"(18914, 16177, 19138, 16401)",84_72,Empty
Q4,"(18914, 15953, 19138, 16177)",84_71,Non-Tumor
Q4,"(18914, 15729, 19138, 15953)",84_70,Empty
Q4,"(18914, 15505, 19138, 15729)",84_69,Non-Tumor
Q4,"(18914, 15281, 19138, 15505)",84_68,Non-Tumor
Q4,"(18914, 15057, 19138, 15281)",84_67,Non-Tumor
Q4,"(18914, 14833, 19138, 15057)",84_66,Tumor
Q4,"(18914, 14609, 19138, 14833)",84_65,Tumor
Q4,"(18914, 14385, 19138, 14609)",84_64,Tumor
Q4,"(18914, 14161, 19138, 14385)",84_63,Tumor
Q4,"(18914, 13937, 19138, 14161)",84_62,Non-Tumor
Q4,"(18914, 13713, 19138, 13937)",84_61,Non-Tumor
Q4,"(18914, 13489, 19138, 13713)",84_60,Non-Tumor
Q4,"(18914, 13265, 19138, 13489)",84_59,Non-Tumor
Q4,"(18914, 13041, 19138, 13265)",84_58,Non-Tumor
Q4,"(18914, 12817, 19138, 13041)",84_57,Non-Tumor
Q4,"(18914, 12593, 19138, 12817)",84_56,Non-Tumor
Q4,"(18914, 12369, 19138, 12593)",84_55,Non-Tumor
Q4,"(18690, 21105, 18914, 21329)",83_94,Non-Tumor
Q4,"(18690, 20881, 18914, 21105)",83_93,Tumor
Q4,"(18690, 20657, 18914, 20881)",83_92,Tumor
Q4,"(18690, 20433, 18914, 20657)",83_91,Non-Tumor
Q4,"(18690, 20209, 18914, 20433)",83_90,Non-Tumor
Q4,"(18690, 19985, 18914, 20209)",83_89,Non-Tumor
Q4,"(18690, 19761, 18914, 19985)",83_88,Non-Tumor
Q4,"(18690, 19537, 18914, 19761)",83_87,Non-Tumor
Q4,"(18690, 19313, 18914, 19537)",83_86,Non-Tumor
Q4,"(18690, 19089, 18914, 19313)",83_85,Non-Tumor
Q4,"(18690, 18865, 18914, 19089)",83_84,Non-Tumor
Q4,"(18690, 18641, 18914, 18865)",83_83,Non-Tumor
Q4,"(18690, 18417, 18914, 18641)",83_82,Empty
Q4,"(18690, 18193, 18914, 18417)",83_81,Empty
Q4,"(18690, 17969, 18914, 18193)",83_80,Non-Tumor
Q4,"(18690, 17745, 18914, 17969)",83_79,Non-Tumor
Q4,"(18690, 17521, 18914, 17745)",83_78,Tumor
Q4,"(18690, 17297, 18914, 17521)",83_77,Non-Tumor
Q4,"(18690, 17073, 18914, 17297)",83_76,Empty
Q4,"(18690, 16849, 18914, 17073)",83_75,Non-Tumor
Q4,"(18690, 16625, 18914, 16849)",83_74,Non-Tumor
Q4,"(18690, 16401, 18914, 16625)",83_73,Non-Tumor
Q4,"(18690, 16177, 18914, 16401)",83_72,Empty
Q4,"(18690, 15953, 18914, 16177)",83_71,Non-Tumor
Q4,"(18690, 15729, 18914, 15953)",83_70,Non-Tumor
Q4,"(18690, 15505, 18914, 15729)",83_69,Empty
Q4,"(18690, 15281, 18914, 15505)",83_68,Empty
Q4,"(18690, 15057, 18914, 15281)",83_67,Non-Tumor
Q4,"(18690, 14833, 18914, 15057)",83_66,Tumor
Q4,"(18690, 14609, 18914, 14833)",83_65,Tumor
Q4,"(18690, 14385, 18914, 14609)",83_64,Non-Tumor
Q4,"(18690, 14161, 18914, 14385)",83_63,Non-Tumor
Q4,"(18690, 13937, 18914, 14161)",83_62,Non-Tumor
Q4,"(18690, 13713, 18914, 13937)",83_61,Non-Tumor
Q4,"(18690, 13489, 18914, 13713)",83_60,Non-Tumor
Q4,"(18690, 13265, 18914, 13489)",83_59,Non-Tumor
Q4,"(18690, 13041, 18914, 13265)",83_58,Non-Tumor
Q4,"(18690, 12817, 18914, 13041)",83_57,Empty
Q4,"(18690, 12593, 18914, 12817)",83_56,Non-Tumor
Q4,"(18690, 12369, 18914, 12593)",83_55,Non-Tumor
Q4,"(18466, 21105, 18690, 21329)",82_94,Tumor
Q4,"(18466, 20881, 18690, 21105)",82_93,Tumor
Q4,"(18466, 20657, 18690, 20881)",82_92,Tumor
Q4,"(18466, 20433, 18690, 20657)",82_91,Tumor
Q4,"(18466, 20209, 18690, 20433)",82_90,Tumor
Q4,"(18466, 19985, 18690, 20209)",82_89,Non-Tumor
Q4,"(18466, 19761, 18690, 19985)",82_88,Non-Tumor
Q4,"(18466, 19537, 18690, 19761)",82_87,Non-Tumor
Q4,"(18466, 19313, 18690, 19537)",82_86,Empty
Q4,"(18466, 19089, 18690, 19313)",82_85,Non-Tumor
Q4,"(18466, 18865, 18690, 19089)",82_84,Non-Tumor
Q4,"(18466, 18641, 18690, 18865)",82_83,Non-Tumor
Q4,"(18466, 18417, 18690, 18641)",82_82,Empty
Q4,"(18466, 18193, 18690, 18417)",82_81,Empty
Q4,"(18466, 17969, 18690, 18193)",82_80,Empty
Q4,"(18466, 17745, 18690, 17969)",82_79,Empty
Q4,"(18466, 17521, 18690, 17745)",82_78,Non-Tumor
Q4,"(18466, 17297, 18690, 17521)",82_77,Empty
Q4,"(18466, 17073, 18690, 17297)",82_76,Empty
Q4,"(18466, 16849, 18690, 17073)",82_75,Empty
Q4,"(18466, 16625, 18690, 16849)",82_74,Non-Tumor
Q4,"(18466, 16401, 18690, 16625)",82_73,Empty
Q4,"(18466, 16177, 18690, 16401)",82_72,Empty
Q4,"(18466, 15953, 18690, 16177)",82_71,Non-Tumor
Q4,"(18466, 15729, 18690, 15953)",82_70,Non-Tumor
Q4,"(18466, 15505, 18690, 15729)",82_69,Empty
Q4,"(18466, 15281, 18690, 15505)",82_68,Non-Tumor
Q4,"(18466, 15057, 18690, 15281)",82_67,Non-Tumor
Q4,"(18466, 14833, 18690, 15057)",82_66,Tumor
Q4,"(18466, 14609, 18690, 14833)",82_65,Tumor
Q4,"(18466, 14385, 18690, 14609)",82_64,Non-Tumor
Q4,"(18466, 14161, 18690, 14385)",82_63,Non-Tumor
Q4,"(18466, 13937, 18690, 14161)",82_62,Non-Tumor
Q4,"(18466, 13713, 18690, 13937)",82_61,Non-Tumor
Q4,"(18466, 13489, 18690, 13713)",82_60,Non-Tumor
Q4,"(18466, 13265, 18690, 13489)",82_59,Non-Tumor
Q4,"(18466, 13041, 18690, 13265)",82_58,Non-Tumor
Q4,"(18466, 12817, 18690, 13041)",82_57,Non-Tumor
Q4,"(18466, 12593, 18690, 12817)",82_56,Non-Tumor
Q4,"(18466, 12369, 18690, 12593)",82_55,Non-Tumor
Q4,"(18242, 20881, 18466, 21105)",81_93,Tumor
Q4,"(18242, 20657, 18466, 20881)",81_92,Tumor
Q4,"(18242, 20433, 18466, 20657)",81_91,Tumor
Q4,"(18242, 20209, 18466, 20433)",81_90,Tumor
Q4,"(18242, 19985, 18466, 20209)",81_89,Non-Tumor
Q4,"(18242, 19761, 18466, 19985)",81_88,Non-Tumor
Q4,"(18242, 19537, 18466, 19761)",81_87,Non-Tumor
Q4,"(18242, 19089, 18466, 19313)",81_85,Empty
Q4,"(18242, 18865, 18466, 19089)",81_84,Non-Tumor
Q4,"(18242, 18641, 18466, 18865)",81_83,Non-Tumor
Q4,"(18242, 18417, 18466, 18641)",81_82,Non-Tumor
Q4,"(18242, 18193, 18466, 18417)",81_81,Empty
Q4,"(18242, 17969, 18466, 18193)",81_80,Empty
Q4,"(18242, 17745, 18466, 17969)",81_79,Empty
Q4,"(18242, 17521, 18466, 17745)",81_78,Non-Tumor
Q4,"(18242, 17297, 18466, 17521)",81_77,Empty
Q4,"(18242, 17073, 18466, 17297)",81_76,Empty
Q4,"(18242, 16849, 18466, 17073)",81_75,Non-Tumor
Q4,"(18242, 16625, 18466, 16849)",81_74,Non-Tumor
Q4,"(18242, 16401, 18466, 16625)",81_73,Non-Tumor
Q4,"(18242, 16177, 18466, 16401)",81_72,Non-Tumor
Q4,"(18242, 15953, 18466, 16177)",81_71,Empty
Q4,"(18242, 15729, 18466, 15953)",81_70,Empty
Q4,"(18242, 15505, 18466, 15729)",81_69,Non-Tumor
Q4,"(18242, 15281, 18466, 15505)",81_68,Empty
Q4,"(18242, 15057, 18466, 15281)",81_67,Non-Tumor
Q4,"(18242, 14833, 18466, 15057)",81_66,Non-Tumor
Q4,"(18242, 14609, 18466, 14833)",81_65,Non-Tumor
Q4,"(18242, 14385, 18466, 14609)",81_64,Non-Tumor
Q4,"(18242, 14161, 18466, 14385)",81_63,Non-Tumor
Q4,"(18242, 13937, 18466, 14161)",81_62,Non-Tumor
Q4,"(18242, 13713, 18466, 13937)",81_61,Non-Tumor
Q4,"(18242, 13489, 18466, 13713)",81_60,Non-Tumor
Q4,"(18242, 13265, 18466, 13489)",81_59,Non-Tumor
Q4,"(18242, 13041, 18466, 13265)",81_58,Non-Tumor
Q4,"(18242, 12817, 18466, 13041)",81_57,Non-Tumor
Q4,"(18242, 12593, 18466, 12817)",81_56,Non-Tumor
Q4,"(18242, 12369, 18466, 12593)",81_55,Non-Tumor
Q4,"(18018, 20881, 18242, 21105)",80_93,Tumor
Q4,"(18018, 20657, 18242, 20881)",80_92,Tumor
Q4,"(18018, 20433, 18242, 20657)",80_91,Tumor
Q4,"(18018, 20209, 18242, 20433)",80_90,Tumor
Q4,"(18018, 19985, 18242, 20209)",80_89,Non-Tumor
Q4,"(18018, 19761, 18242, 19985)",80_88,Non-Tumor
Q4,"(18018, 19313, 18242, 19537)",80_86,Non-Tumor
Q4,"(18018, 19089, 18242, 19313)",80_85,Empty
Q4,"(18018, 18865, 18242, 19089)",80_84,Non-Tumor
Q4,"(18018, 18641, 18242, 18865)",80_83,Empty
Q4,"(18018, 18417, 18242, 18641)",80_82,Empty
Q4,"(18018, 18193, 18242, 18417)",80_81,Empty
Q4,"(18018, 17969, 18242, 18193)",80_80,Non-Tumor
Q4,"(18018, 17745, 18242, 17969)",80_79,Non-Tumor
Q4,"(18018, 17521, 18242, 17745)",80_78,Non-Tumor
Q4,"(18018, 17297, 18242, 17521)",80_77,Non-Tumor
Q4,"(18018, 17073, 18242, 17297)",80_76,Empty
Q4,"(18018, 16849, 18242, 17073)",80_75,Empty
Q4,"(18018, 16625, 18242, 16849)",80_74,Non-Tumor
Q4,"(18018, 16401, 18242, 16625)",80_73,Non-Tumor
Q4,"(18018, 16177, 18242, 16401)",80_72,Empty
Q4,"(18018, 15953, 18242, 16177)",80_71,Non-Tumor
Q4,"(18018, 15729, 18242, 15953)",80_70,Non-Tumor
Q4,"(18018, 15505, 18242, 15729)",80_69,Empty
Q4,"(18018, 15281, 18242, 15505)",80_68,Empty
Q4,"(18018, 15057, 18242, 15281)",80_67,Non-Tumor
Q4,"(18018, 14833, 18242, 15057)",80_66,Empty
Q4,"(18018, 14609, 18242, 14833)",80_65,Non-Tumor
Q4,"(18018, 14385, 18242, 14609)",80_64,Non-Tumor
Q4,"(18018, 14161, 18242, 14385)",80_63,Non-Tumor
Q4,"(18018, 13937, 18242, 14161)",80_62,Non-Tumor
Q4,"(18018, 13713, 18242, 13937)",80_61,Tumor
Q4,"(18018, 13489, 18242, 13713)",80_60,Tumor
Q4,"(18018, 13265, 18242, 13489)",80_59,Non-Tumor
Q4,"(18018, 13041, 18242, 13265)",80_58,Non-Tumor
Q4,"(18018, 12817, 18242, 13041)",80_57,Non-Tumor
Q4,"(18018, 12593, 18242, 12817)",80_56,Non-Tumor
Q4,"(18018, 12369, 18242, 12593)",80_55,Tumor
Q4,"(17794, 21553, 18018, 21777)",79_96,Empty
Q4,"(17794, 20881, 18018, 21105)",79_93,Non-Tumor
Q4,"(17794, 20657, 18018, 20881)",79_92,Non-Tumor
Q4,"(17794, 20433, 18018, 20657)",79_91,Tumor
Q4,"(17794, 20209, 18018, 20433)",79_90,Tumor
Q4,"(17794, 19985, 18018, 20209)",79_89,Non-Tumor
Q4,"(17794, 19761, 18018, 19985)",79_88,Non-Tumor
Q4,"(17794, 19537, 18018, 19761)",79_87,Non-Tumor
Q4,"(17794, 19313, 18018, 19537)",79_86,Non-Tumor
Q4,"(17794, 19089, 18018, 19313)",79_85,Non-Tumor
Q4,"(17794, 18865, 18018, 19089)",79_84,Non-Tumor
Q4,"(17794, 18641, 18018, 18865)",79_83,Empty
Q4,"(17794, 18193, 18018, 18417)",79_81,Non-Tumor
Q4,"(17794, 17969, 18018, 18193)",79_80,Empty
Q4,"(17794, 17745, 18018, 17969)",79_79,Non-Tumor
Q4,"(17794, 17521, 18018, 17745)",79_78,Empty
Q4,"(17794, 17297, 18018, 17521)",79_77,Non-Tumor
Q4,"(17794, 17073, 18018, 17297)",79_76,Non-Tumor
Q4,"(17794, 16849, 18018, 17073)",79_75,Non-Tumor
Q4,"(17794, 16625, 18018, 16849)",79_74,Non-Tumor
Q4,"(17794, 16401, 18018, 16625)",79_73,Non-Tumor
Q4,"(17794, 16177, 18018, 16401)",79_72,Non-Tumor
Q4,"(17794, 15953, 18018, 16177)",79_71,Non-Tumor
Q4,"(17794, 15729, 18018, 15953)",79_70,Non-Tumor
Q4,"(17794, 15505, 18018, 15729)",79_69,Non-Tumor
Q4,"(17794, 15281, 18018, 15505)",79_68,Non-Tumor
Q4,"(17794, 15057, 18018, 15281)",79_67,Non-Tumor
Q4,"(17794, 14833, 18018, 15057)",79_66,Non-Tumor
Q4,"(17794, 14609, 18018, 14833)",79_65,Non-Tumor
Q4,"(17794, 14385, 18018, 14609)",79_64,Non-Tumor
Q4,"(17794, 14161, 18018, 14385)",79_63,Non-Tumor
Q4,"(17794, 13937, 18018, 14161)",79_62,Tumor
Q4,"(17794, 13713, 18018, 13937)",79_61,Tumor
Q4,"(17794, 13489, 18018, 13713)",79_60,Tumor
Q4,"(17794, 13265, 18018, 13489)",79_59,Non-Tumor
Q4,"(17794, 13041, 18018, 13265)",79_58,Non-Tumor
Q4,"(17794, 12817, 18018, 13041)",79_57,Non-Tumor
Q4,"(17794, 12593, 18018, 12817)",79_56,Non-Tumor
Q4,"(17794, 12369, 18018, 12593)",79_55,Tumor
Q4,"(17570, 21329, 17794, 21553)",78_95,Empty
Q4,"(17570, 21105, 17794, 21329)",78_94,Non-Tumor
Q4,"(17570, 20881, 17794, 21105)",78_93,Tumor
Q4,"(17570, 20657, 17794, 20881)",78_92,Tumor
Q4,"(17570, 20433, 17794, 20657)",78_91,Tumor
Q4,"(17570, 20209, 17794, 20433)",78_90,Tumor
Q4,"(17570, 19985, 17794, 20209)",78_89,Non-Tumor
Q4,"(17570, 19761, 17794, 19985)",78_88,Non-Tumor
Q4,"(17570, 19537, 17794, 19761)",78_87,Empty
Q4,"(17570, 19313, 17794, 19537)",78_86,Empty
Q4,"(17570, 19089, 17794, 19313)",78_85,Non-Tumor
Q4,"(17570, 18865, 17794, 19089)",78_84,Non-Tumor
Q4,"(17570, 18641, 17794, 18865)",78_83,Non-Tumor
Q4,"(17570, 18417, 17794, 18641)",78_82,Empty
Q4,"(17570, 18193, 17794, 18417)",78_81,Non-Tumor
Q4,"(17570, 17969, 17794, 18193)",78_80,Non-Tumor
Q4,"(17570, 17745, 17794, 17969)",78_79,Empty
Q4,"(17570, 17521, 17794, 17745)",78_78,Empty
Q4,"(17570, 17297, 17794, 17521)",78_77,Non-Tumor
Q4,"(17570, 17073, 17794, 17297)",78_76,Empty
Q4,"(17570, 16849, 17794, 17073)",78_75,Empty
Q4,"(17570, 16625, 17794, 16849)",78_74,Non-Tumor
Q4,"(17570, 16401, 17794, 16625)",78_73,Non-Tumor
Q4,"(17570, 16177, 17794, 16401)",78_72,Non-Tumor
Q4,"(17570, 15953, 17794, 16177)",78_71,Non-Tumor
Q4,"(17570, 15729, 17794, 15953)",78_70,Non-Tumor
Q4,"(17570, 15505, 17794, 15729)",78_69,Empty
Q4,"(17570, 15281, 17794, 15505)",78_68,Non-Tumor
Q4,"(17570, 15057, 17794, 15281)",78_67,Non-Tumor
Q4,"(17570, 14833, 17794, 15057)",78_66,Empty
Q4,"(17570, 14609, 17794, 14833)",78_65,Non-Tumor
Q4,"(17570, 14385, 17794, 14609)",78_64,Non-Tumor
Q4,"(17570, 14161, 17794, 14385)",78_63,Non-Tumor
Q4,"(17570, 13937, 17794, 14161)",78_62,Non-Tumor
Q4,"(17570, 13713, 17794, 13937)",78_61,Tumor
Q4,"(17570, 13489, 17794, 13713)",78_60,Tumor
Q4,"(17570, 13265, 17794, 13489)",78_59,Non-Tumor
Q4,"(17570, 13041, 17794, 13265)",78_58,Non-Tumor
Q4,"(17570, 12817, 17794, 13041)",78_57,Non-Tumor
Q4,"(17570, 12593, 17794, 12817)",78_56,Non-Tumor
Q4,"(17570, 12369, 17794, 12593)",78_55,Non-Tumor
Q4,"(17346, 21553, 17570, 21777)",77_96,Empty
Q4,"(17346, 21329, 17570, 21553)",77_95,Empty
Q4,"(17346, 20881, 17570, 21105)",77_93,Tumor
Q4,"(17346, 20657, 17570, 20881)",77_92,Tumor
Q4,"(17346, 20433, 17570, 20657)",77_91,Tumor
Q4,"(17346, 20209, 17570, 20433)",77_90,Non-Tumor
Q4,"(17346, 19985, 17570, 20209)",77_89,Non-Tumor
Q4,"(17346, 19761, 17570, 19985)",77_88,Non-Tumor
Q4,"(17346, 19537, 17570, 19761)",77_87,Empty
Q4,"(17346, 19313, 17570, 19537)",77_86,Empty
Q4,"(17346, 19089, 17570, 19313)",77_85,Empty
Q4,"(17346, 18865, 17570, 19089)",77_84,Empty
Q4,"(17346, 18641, 17570, 18865)",77_83,Non-Tumor
Q4,"(17346, 18417, 17570, 18641)",77_82,Empty
Q4,"(17346, 18193, 17570, 18417)",77_81,Tumor
Q4,"(17346, 17969, 17570, 18193)",77_80,Empty
Q4,"(17346, 17745, 17570, 17969)",77_79,Empty
Q4,"(17346, 17521, 17570, 17745)",77_78,Non-Tumor
Q4,"(17346, 17297, 17570, 17521)",77_77,Non-Tumor
Q4,"(17346, 17073, 17570, 17297)",77_76,Empty
Q4,"(17346, 16849, 17570, 17073)",77_75,Non-Tumor
Q4,"(17346, 16625, 17570, 16849)",77_74,Non-Tumor
Q4,"(17346, 16401, 17570, 16625)",77_73,Empty
Q4,"(17346, 16177, 17570, 16401)",77_72,Non-Tumor
Q4,"(17346, 15953, 17570, 16177)",77_71,Non-Tumor
Q4,"(17346, 15729, 17570, 15953)",77_70,Non-Tumor
Q4,"(17346, 15505, 17570, 15729)",77_69,Non-Tumor
Q4,"(17346, 15281, 17570, 15505)",77_68,Non-Tumor
Q4,"(17346, 15057, 17570, 15281)",77_67,Non-Tumor
Q4,"(17346, 14833, 17570, 15057)",77_66,Non-Tumor
Q4,"(17346, 14609, 17570, 14833)",77_65,Non-Tumor
Q4,"(17346, 14385, 17570, 14609)",77_64,Non-Tumor
Q4,"(17346, 14161, 17570, 14385)",77_63,Non-Tumor
Q4,"(17346, 13937, 17570, 14161)",77_62,Non-Tumor
Q4,"(17346, 13713, 17570, 13937)",77_61,Non-Tumor
Q4,"(17346, 13489, 17570, 13713)",77_60,Non-Tumor
Q4,"(17346, 13265, 17570, 13489)",77_59,Non-Tumor
Q4,"(17346, 13041, 17570, 13265)",77_58,Non-Tumor
Q4,"(17346, 12817, 17570, 13041)",77_57,Non-Tumor
Q4,"(17346, 12593, 17570, 12817)",77_56,Non-Tumor
Q4,"(17346, 12369, 17570, 12593)",77_55,Non-Tumor
Q4,"(17122, 21329, 17346, 21553)",76_95,Empty
Q4,"(17122, 20881, 17346, 21105)",76_93,Non-Tumor
Q4,"(17122, 20657, 17346, 20881)",76_92,Non-Tumor
Q4,"(17122, 20433, 17346, 20657)",76_91,Non-Tumor
Q4,"(17122, 20209, 17346, 20433)",76_90,Non-Tumor
Q4,"(17122, 19985, 17346, 20209)",76_89,Non-Tumor
Q4,"(17122, 19761, 17346, 19985)",76_88,Empty
Q4,"(17122, 19537, 17346, 19761)",76_87,Non-Tumor
Q4,"(17122, 19313, 17346, 19537)",76_86,Non-Tumor
Q4,"(17122, 19089, 17346, 19313)",76_85,Non-Tumor
Q4,"(17122, 18865, 17346, 19089)",76_84,Empty
Q4,"(17122, 18417, 17346, 18641)",76_82,Empty
Q4,"(17122, 18193, 17346, 18417)",76_81,Empty
Q4,"(17122, 17969, 17346, 18193)",76_80,Non-Tumor
Q4,"(17122, 17745, 17346, 17969)",76_79,Non-Tumor
Q4,"(17122, 17521, 17346, 17745)",76_78,Non-Tumor
Q4,"(17122, 17297, 17346, 17521)",76_77,Non-Tumor
Q4,"(17122, 17073, 17346, 17297)",76_76,Non-Tumor
Q4,"(17122, 16849, 17346, 17073)",76_75,Non-Tumor
Q4,"(17122, 16625, 17346, 16849)",76_74,Non-Tumor
Q4,"(17122, 16401, 17346, 16625)",76_73,Non-Tumor
Q4,"(17122, 16177, 17346, 16401)",76_72,Non-Tumor
Q4,"(17122, 15953, 17346, 16177)",76_71,Non-Tumor
Q4,"(17122, 15729, 17346, 15953)",76_70,Non-Tumor
Q4,"(17122, 15505, 17346, 15729)",76_69,Empty
Q4,"(17122, 15281, 17346, 15505)",76_68,Non-Tumor
Q4,"(17122, 15057, 17346, 15281)",76_67,Non-Tumor
Q4,"(17122, 14833, 17346, 15057)",76_66,Non-Tumor
Q4,"(17122, 14609, 17346, 14833)",76_65,Non-Tumor
Q4,"(17122, 14385, 17346, 14609)",76_64,Non-Tumor
Q4,"(17122, 14161, 17346, 14385)",76_63,Non-Tumor
Q4,"(17122, 13937, 17346, 14161)",76_62,Non-Tumor
Q4,"(17122, 13713, 17346, 13937)",76_61,Non-Tumor
Q4,"(17122, 13489, 17346, 13713)",76_60,Non-Tumor
Q4,"(17122, 13265, 17346, 13489)",76_59,Non-Tumor
Q4,"(17122, 13041, 17346, 13265)",76_58,Non-Tumor
Q4,"(17122, 12817, 17346, 13041)",76_57,Non-Tumor
Q4,"(17122, 12593, 17346, 12817)",76_56,Non-Tumor
Q4,"(17122, 12369, 17346, 12593)",76_55,Non-Tumor
Q4,"(16898, 20881, 17122, 21105)",75_93,Non-Tumor
Q4,"(16898, 20657, 17122, 20881)",75_92,Non-Tumor
Q4,"(16898, 20433, 17122, 20657)",75_91,Non-Tumor
Q4,"(16898, 20209, 17122, 20433)",75_90,Non-Tumor
Q4,"(16898, 19985, 17122, 20209)",75_89,Empty
Q4,"(16898, 19761, 17122, 19985)",75_88,Empty
Q4,"(16898, 19537, 17122, 19761)",75_87,Empty
Q4,"(16898, 19313, 17122, 19537)",75_86,Non-Tumor
Q4,"(16898, 19089, 17122, 19313)",75_85,Non-Tumor
Q4,"(16898, 18865, 17122, 19089)",75_84,Non-Tumor
Q4,"(16898, 18641, 17122, 18865)",75_83,Non-Tumor
Q4,"(16898, 18417, 17122, 18641)",75_82,Non-Tumor
Q4,"(16898, 18193, 17122, 18417)",75_81,Non-Tumor
Q4,"(16898, 17969, 17122, 18193)",75_80,Non-Tumor
Q4,"(16898, 17745, 17122, 17969)",75_79,Empty
Q4,"(16898, 17521, 17122, 17745)",75_78,Empty
Q4,"(16898, 17297, 17122, 17521)",75_77,Empty
Q4,"(16898, 17073, 17122, 17297)",75_76,Non-Tumor
Q4,"(16898, 16849, 17122, 17073)",75_75,Non-Tumor
Q4,"(16898, 16625, 17122, 16849)",75_74,Non-Tumor
Q4,"(16898, 16401, 17122, 16625)",75_73,Non-Tumor
Q4,"(16898, 16177, 17122, 16401)",75_72,Non-Tumor
Q4,"(16898, 15953, 17122, 16177)",75_71,Non-Tumor
Q4,"(16898, 15729, 17122, 15953)",75_70,Non-Tumor
Q4,"(16898, 15505, 17122, 15729)",75_69,Non-Tumor
Q4,"(16898, 15281, 17122, 15505)",75_68,Non-Tumor
Q4,"(16898, 15057, 17122, 15281)",75_67,Non-Tumor
Q4,"(16898, 14833, 17122, 15057)",75_66,Non-Tumor
Q4,"(16898, 14609, 17122, 14833)",75_65,Empty
Q4,"(16898, 14385, 17122, 14609)",75_64,Non-Tumor
Q4,"(16898, 14161, 17122, 14385)",75_63,Non-Tumor
Q4,"(16898, 13937, 17122, 14161)",75_62,Non-Tumor
Q4,"(16898, 13713, 17122, 13937)",75_61,Non-Tumor
Q4,"(16898, 13489, 17122, 13713)",75_60,Non-Tumor
Q4,"(16898, 13265, 17122, 13489)",75_59,Non-Tumor
Q4,"(16898, 13041, 17122, 13265)",75_58,Non-Tumor
Q4,"(16898, 12817, 17122, 13041)",75_57,Non-Tumor
Q4,"(16898, 12593, 17122, 12817)",75_56,Non-Tumor
Q4,"(16898, 12369, 17122, 12593)",75_55,Non-Tumor
Q4,"(16674, 20881, 16898, 21105)",74_93,Non-Tumor
Q4,"(16674, 20657, 16898, 20881)",74_92,Non-Tumor
